employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
75709,Sales & Marketing,region_31,Bachelor's,m,other,1,33,5,6,1,0,49
30219,Sales & Marketing,region_13,Bachelor's,m,other,1,26,5,2,0,0,49
19426,Sales & Marketing,region_27,Bachelor's,m,other,1,46,3,11,0,0,46
77600,Sales & Marketing,region_23,Bachelor's,m,other,1,36,4,5,1,0,47
3374,Sales & Marketing,region_23,Bachelor's,m,other,2,37,3,4,0,0,47
54557,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,22,,1,0,0,48
12553,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,29,2,2,0,0,55
66891,Sales & Marketing,region_26,Bachelor's,m,other,1,43,1,3,0,0,49
51007,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,50,3,8,0,0,51
76368,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,29,3,3,0,0,47
70874,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,33,5,7,1,0,49
44708,Sales & Marketing,region_25,Bachelor's,m,other,1,36,4,7,0,0,51
21366,Sales & Marketing,region_31,Bachelor's,m,other,1,44,2,14,0,0,50
37552,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,25,3,2,0,0,49
68999,Sales & Marketing,region_28,Bachelor's,m,other,1,31,4,3,0,0,48
59654,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,2,7,0,0,50
17578,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,37,3,7,0,0,46
25815,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,34,4,3,0,0,51
3592,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,2,2,0,0,54
73773,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,35,3,10,0,0,50
1213,Sales & Marketing,region_11,Bachelor's,m,other,2,36,1,9,0,0,52
49643,Sales & Marketing,region_22,Bachelor's,m,other,1,36,5,7,1,0,48
61432,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,,1,0,0,47
70657,Sales & Marketing,region_16,Bachelor's,m,other,2,35,3,3,0,0,46
16297,Sales & Marketing,region_32,Bachelor's,f,sourcing,2,29,3,2,0,0,47
42743,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,37,4,3,0,0,46
14964,Sales & Marketing,region_15,Bachelor's,m,other,1,32,5,4,0,0,49
18989,Sales & Marketing,region_2,Bachelor's,m,other,1,35,5,4,1,0,50
75466,Sales & Marketing,region_6,Bachelor's,f,other,1,35,5,7,0,0,49
1055,Sales & Marketing,region_2,Bachelor's,m,other,2,23,3,2,0,0,59
17134,Sales & Marketing,region_27,Bachelor's,m,other,1,52,3,15,0,0,48
49170,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,25,1,2,0,0,49
60785,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,30,,1,0,0,48
73113,Sales & Marketing,region_6,Bachelor's,m,other,1,29,4,6,1,0,52
16840,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,,1,0,0,53
55068,Sales & Marketing,region_21,Bachelor's,f,other,1,29,,1,0,0,47
1884,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,4,4,0,0,49
34110,Sales & Marketing,region_2,Bachelor's,m,other,1,34,1,9,0,0,44
50025,Sales & Marketing,region_19,Bachelor's,m,other,1,25,,1,0,0,48
73580,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,29,2,2,0,0,45
17251,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,3,2,1,0,50
2034,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,5,10,1,0,51
19694,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,30,,1,0,0,51
35446,Sales & Marketing,region_2,Bachelor's,m,other,2,44,2,12,0,0,46
15659,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,31,1,3,1,0,45
9543,Sales & Marketing,region_22,Bachelor's,m,other,1,49,5,7,0,0,53
24841,Sales & Marketing,region_12,Bachelor's,m,other,1,32,3,3,1,0,45
65467,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,28,1,2,0,0,51
1102,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,50,5,17,0,0,53
55408,Sales & Marketing,region_7,Bachelor's,f,other,1,31,,1,0,0,45
37048,Sales & Marketing,region_22,Bachelor's,m,referred,1,30,4,9,1,0,45
17754,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,27,,1,1,0,49
26620,Sales & Marketing,region_29,Bachelor's,m,other,1,25,,1,0,0,50
74990,Sales & Marketing,region_7,Bachelor's,m,referred,1,32,5,2,1,0,52
32287,Sales & Marketing,region_10,Bachelor's,m,other,2,36,3,9,0,0,49
72442,Sales & Marketing,region_29,Bachelor's,m,other,1,26,,1,0,0,47
1019,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,34,4,7,0,0,48
59805,Sales & Marketing,region_2,Bachelor's,m,other,2,30,1,4,0,0,50
22709,Sales & Marketing,region_2,Bachelor's,m,referred,1,36,3,4,0,0,48
67810,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,5,4,0,0,51
75505,Sales & Marketing,region_22,Bachelor's,m,other,3,28,,1,0,0,44
65373,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,,1,1,0,49
7817,Sales & Marketing,region_7,Bachelor's,m,other,1,39,1,7,0,0,49
44533,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,3,9,1,0,53
38447,Sales & Marketing,region_14,Bachelor's,m,other,1,37,3,3,0,0,50
68289,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,30,3,8,1,0,46
2826,Sales & Marketing,region_27,Bachelor's,f,other,1,25,5,2,0,0,49
4444,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,47,3,5,0,0,49
4911,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,53,3,17,0,0,45
58706,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,26,3,3,1,0,48
16009,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,32,2,5,0,0,43
35298,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,34,4,7,0,0,50
52946,Sales & Marketing,region_2,Bachelor's,f,other,1,24,3,3,0,0,61
25861,Sales & Marketing,region_31,Bachelor's,f,other,1,28,3,3,0,0,49
60204,Sales & Marketing,region_16,Bachelor's,m,other,1,43,3,13,1,0,50
39096,Sales & Marketing,region_7,Bachelor's,m,other,1,43,5,5,0,0,49
20598,Sales & Marketing,region_31,Bachelor's,m,other,1,28,5,2,0,0,53
56919,Sales & Marketing,region_7,Bachelor's,m,other,4,39,1,10,0,0,55
68632,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,38,1,11,0,0,52
30591,Sales & Marketing,region_6,Bachelor's,m,other,1,31,1,4,1,0,45
57907,Sales & Marketing,region_15,Bachelor's,m,other,1,30,3,6,1,0,49
27010,Sales & Marketing,region_7,Bachelor's,f,other,1,28,5,5,1,0,54
41427,Sales & Marketing,region_23,Bachelor's,m,other,1,32,1,5,0,0,52
50090,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,29,5,2,1,0,45
54660,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,30,2,3,0,0,47
48089,Sales & Marketing,region_22,Bachelor's,f,other,1,26,3,3,0,0,51
39010,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,3,8,0,0,50
59072,Sales & Marketing,region_4,Bachelor's,m,other,2,29,1,6,0,0,50
76595,Sales & Marketing,region_2,Bachelor's,f,other,1,39,2,6,0,0,52
21014,Sales & Marketing,region_29,Bachelor's,m,other,1,29,,1,0,0,45
62549,Sales & Marketing,region_29,Bachelor's,m,other,1,27,5,2,1,0,47
41014,Sales & Marketing,region_2,Bachelor's,m,other,1,37,5,4,1,0,45
61717,Sales & Marketing,region_16,Bachelor's,m,other,2,53,1,5,1,0,48
28072,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,29,3,7,0,0,47
16484,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,29,4,5,0,0,50
14489,Sales & Marketing,region_26,Bachelor's,m,sourcing,4,31,1,4,0,0,49
31040,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,34,3,7,0,0,52
57172,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,41,5,7,1,0,47
57614,Sales & Marketing,region_2,Bachelor's,m,other,1,55,5,18,0,0,49
26420,Sales & Marketing,region_22,Bachelor's,m,other,1,23,,1,0,0,53
18555,Sales & Marketing,region_22,Bachelor's,f,other,1,29,5,3,1,0,49
10499,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,1,3,0,0,48
37133,Sales & Marketing,region_23,Bachelor's,m,other,1,36,1,9,0,0,49
47327,Sales & Marketing,region_4,Bachelor's,f,other,1,33,5,3,0,0,52
69428,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,31,5,4,1,0,47
22610,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,35,4,7,0,0,44
10805,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,27,,1,0,0,49
66581,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,25,5,2,1,0,45
52251,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,40,3,10,1,0,51
56427,Sales & Marketing,region_22,Bachelor's,f,other,2,26,3,2,0,0,48
44650,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,29,1,3,1,0,52
40053,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,3,5,1,0,54
21069,Sales & Marketing,region_22,Bachelor's,m,other,2,32,1,4,0,0,47
55845,Sales & Marketing,region_26,Bachelor's,m,other,1,44,5,14,1,0,50
19179,Sales & Marketing,region_15,Bachelor's,f,other,1,31,5,2,1,0,48
51314,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3,3,0,0,45
22105,Sales & Marketing,region_6,Bachelor's,f,other,1,26,5,4,1,0,48
46673,Sales & Marketing,region_4,Bachelor's,m,other,3,26,3,3,0,0,49
69936,Sales & Marketing,region_15,Bachelor's,m,other,1,33,5,3,1,0,48
64531,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,35,2,4,1,0,43
69235,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,41,3,12,1,0,46
73108,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,27,4,3,1,0,61
50111,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,51,3,6,1,1,49
68526,Sales & Marketing,region_16,Bachelor's,f,sourcing,2,34,3,7,0,0,52
74741,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,27,5,3,0,0,48
6998,Sales & Marketing,region_29,Bachelor's,m,other,1,34,1,5,0,0,50
28639,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,31,4,6,0,0,48
61639,Sales & Marketing,region_2,Bachelor's,m,other,2,30,2,3,0,0,46
43819,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,26,1,2,0,0,50
49138,Sales & Marketing,region_2,Bachelor's,m,other,1,57,1,7,0,0,44
60913,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,52,4,18,0,0,49
26073,Sales & Marketing,region_21,Bachelor's,m,sourcing,1,31,3,4,0,0,46
44391,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,31,5,7,1,0,48
55749,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,27,1,1,0,0,53
71765,Sales & Marketing,region_17,Bachelor's,m,other,1,31,4,5,0,0,51
68861,Sales & Marketing,region_2,Bachelor's,m,other,1,49,5,11,0,0,51
77370,Sales & Marketing,region_3,Bachelor's,f,other,1,31,1,8,0,0,54
16103,Sales & Marketing,region_2,Bachelor's,m,other,3,24,,1,0,0,53
45378,Sales & Marketing,region_31,Bachelor's,m,other,1,32,4,3,1,0,43
4094,Sales & Marketing,region_32,Bachelor's,m,other,1,31,3,4,0,0,47
21198,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,29,3,5,0,0,49
13826,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,4,5,1,0,46
71458,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,35,5,3,0,0,50
22934,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,28,2,6,0,0,47
52485,Sales & Marketing,region_25,Bachelor's,f,sourcing,1,27,3,3,1,0,48
40663,Sales & Marketing,region_5,Bachelor's,m,other,1,44,3,16,0,0,53
59630,Sales & Marketing,region_31,Bachelor's,m,other,1,26,,1,0,0,52
28707,Sales & Marketing,region_7,Bachelor's,m,other,1,31,3,5,1,0,50
75520,Sales & Marketing,region_31,Bachelor's,m,other,1,46,1,11,0,0,50
33814,Sales & Marketing,region_13,Bachelor's,m,other,3,31,3,2,1,1,48
4170,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,42,5,14,0,0,50
12586,Sales & Marketing,region_12,Bachelor's,m,other,1,30,1,2,0,0,56
12520,Sales & Marketing,region_11,Bachelor's,f,other,1,37,3,7,0,0,50
49409,Sales & Marketing,region_22,Bachelor's,m,referred,1,31,4,6,0,0,51
26103,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,30,3,5,0,0,49
55401,Sales & Marketing,region_16,Bachelor's,m,other,1,37,3,4,1,0,46
560,Sales & Marketing,region_29,Bachelor's,m,other,1,27,3,4,0,0,65
26048,Sales & Marketing,region_30,Bachelor's,m,other,2,39,2,8,0,0,52
66655,Sales & Marketing,region_28,Bachelor's,m,other,3,32,5,2,1,0,46
75895,Sales & Marketing,region_1,Bachelor's,m,other,1,31,4,6,0,0,50
41156,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,28,,1,0,0,50
46866,Sales & Marketing,region_2,Bachelor's,m,other,1,34,2,2,0,0,47
59623,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,36,3,4,0,0,53
19512,Sales & Marketing,region_28,Bachelor's,m,other,1,23,,1,0,0,52
66114,Sales & Marketing,region_22,Bachelor's,f,other,2,26,2,3,1,0,51
73823,Sales & Marketing,region_25,Bachelor's,m,sourcing,1,27,,1,0,0,49
64925,Sales & Marketing,region_2,Bachelor's,m,other,2,41,1,5,1,0,49
57841,Sales & Marketing,region_15,Bachelor's,m,sourcing,4,35,1,7,1,1,52
22030,Sales & Marketing,region_11,Bachelor's,m,other,1,47,1,4,0,0,50
60512,Sales & Marketing,region_27,Bachelor's,m,other,1,31,5,10,0,0,52
29895,Sales & Marketing,region_12,Bachelor's,m,other,1,33,3,2,0,0,54
76865,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,33,1,3,0,0,49
16243,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,43,5,17,1,0,50
4987,Sales & Marketing,region_2,Bachelor's,m,other,1,34,3,2,1,0,88
74508,Sales & Marketing,region_23,Bachelor's,m,sourcing,2,27,,1,0,0,51
7890,Sales & Marketing,region_22,Bachelor's,m,other,2,28,3,3,0,0,47
50018,Sales & Marketing,region_11,Bachelor's,m,other,1,34,5,7,1,0,54
37498,Sales & Marketing,region_6,Bachelor's,m,other,1,31,4,6,0,0,51
53339,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3,4,1,0,49
28611,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,31,1,4,0,0,51
54255,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,44,1,6,1,0,48
31838,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,35,1,3,0,0,51
42861,Sales & Marketing,region_9,Bachelor's,m,sourcing,4,27,2,1,0,0,52
22376,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,3,4,0,0,49
24544,Sales & Marketing,region_27,Bachelor's,m,other,1,37,1,10,0,0,51
63621,Sales & Marketing,region_27,Bachelor's,m,other,1,29,4,6,0,0,52
22550,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,2,3,0,0,48
39924,Sales & Marketing,region_7,Bachelor's,m,other,2,44,5,8,0,0,49
20592,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,25,,1,0,0,53
27764,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,55,3,11,1,0,50
77596,Sales & Marketing,region_13,Bachelor's,m,other,1,44,2,15,0,0,53
43155,Sales & Marketing,region_25,Bachelor's,m,other,1,29,,1,1,0,54
15798,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,4,2,1,0,49
4791,Sales & Marketing,region_2,Bachelor's,f,other,2,53,3,6,0,0,49
70904,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,32,5,7,1,0,43
56127,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,2,3,0,0,51
27804,Sales & Marketing,region_16,Bachelor's,m,other,2,31,1,5,0,0,52
35244,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,48,1,21,0,0,47
50343,Sales & Marketing,region_19,Bachelor's,f,other,1,34,1,7,0,0,53
9719,Sales & Marketing,region_4,Bachelor's,m,other,1,27,4,4,1,0,54
27164,Sales & Marketing,region_2,Bachelor's,m,referred,1,35,5,7,0,0,46
2978,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,33,3,6,0,0,50
45991,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,1,3,0,0,49
34328,Sales & Marketing,region_5,Bachelor's,m,other,1,29,,1,0,0,47
49398,Sales & Marketing,region_13,Bachelor's,f,sourcing,2,34,3,4,1,0,47
24858,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,29,5,3,1,0,49
59215,Sales & Marketing,region_2,Bachelor's,m,sourcing,4,28,3,4,0,0,46
24945,Sales & Marketing,region_22,Bachelor's,m,sourcing,6,27,3,3,0,0,57
24576,Sales & Marketing,region_16,Bachelor's,m,other,2,51,2,17,0,0,48
13077,Sales & Marketing,region_9,Bachelor's,f,other,1,27,2,2,0,0,46
65215,Sales & Marketing,region_13,Bachelor's,f,other,1,41,5,11,1,0,47
17803,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,60,3,12,0,0,54
74982,Sales & Marketing,region_22,Bachelor's,m,other,1,31,4,6,0,0,46
11917,Sales & Marketing,region_15,Bachelor's,m,other,3,31,1,5,0,0,50
76981,Sales & Marketing,region_19,Bachelor's,m,other,1,37,1,7,1,0,52
16666,Sales & Marketing,region_2,Bachelor's,f,other,1,39,3,9,1,0,51
44483,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,47,3,19,0,0,47
29134,Sales & Marketing,region_32,Bachelor's,m,other,3,27,,1,0,0,50
30916,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,31,5,6,1,0,50
76460,Sales & Marketing,region_12,Bachelor's,m,sourcing,1,37,3,7,0,0,55
37814,Sales & Marketing,region_16,Bachelor's,m,other,1,36,1,7,1,0,48
68491,Sales & Marketing,region_7,Bachelor's,m,other,1,28,,1,0,0,51
67593,Sales & Marketing,region_4,Bachelor's,m,other,2,28,1,4,0,0,50
57415,Sales & Marketing,region_16,Bachelor's,m,other,1,48,4,15,0,0,51
57848,Sales & Marketing,region_14,Bachelor's,m,other,1,29,4,6,0,0,48
14823,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,31,,1,0,0,51
62787,Sales & Marketing,region_22,Bachelor's,m,referred,1,33,3,8,0,0,45
32810,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,47,5,16,0,0,49
67541,Sales & Marketing,region_2,Bachelor's,f,other,2,33,5,6,0,0,51
50152,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,33,4,7,1,0,46
63655,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,29,3,6,0,0,52
10268,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,3,5,1,0,45
51209,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,30,2,4,0,0,47
47419,Sales & Marketing,region_22,Bachelor's,m,other,1,49,2,6,0,0,50
77532,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,28,,1,0,0,53
14414,Sales & Marketing,region_31,Bachelor's,f,other,1,30,5,2,1,0,43
15258,Sales & Marketing,region_24,Bachelor's,m,other,1,24,,1,1,0,45
11926,Sales & Marketing,region_22,Bachelor's,m,other,7,25,1,2,0,0,53
12199,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,34,5,2,0,0,50
2956,Sales & Marketing,region_26,Bachelor's,m,other,1,33,3,3,0,0,51
9920,Sales & Marketing,region_2,Bachelor's,m,other,1,44,3,15,0,0,47
76273,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,35,4,6,1,0,50
23011,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,40,4,5,0,0,52
23898,Sales & Marketing,region_2,Bachelor's,m,other,1,34,4,2,0,0,49
56059,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,5,17,1,0,48
18696,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,36,4,3,1,0,49
56131,Sales & Marketing,region_2,Bachelor's,m,other,1,31,4,4,1,0,46
75343,Sales & Marketing,region_22,Bachelor's,m,sourcing,4,32,3,8,0,0,51
69124,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,30,1,6,1,0,49
44967,Sales & Marketing,region_15,Bachelor's,m,other,2,24,3,1,0,0,50
7485,Sales & Marketing,region_31,Bachelor's,m,other,1,29,3,4,0,0,49
46178,Sales & Marketing,region_31,Bachelor's,f,sourcing,1,30,5,3,1,0,48
18022,Sales & Marketing,region_5,Bachelor's,f,sourcing,1,34,3,6,0,0,50
61736,Sales & Marketing,region_3,Bachelor's,m,other,1,37,3,8,0,0,66
70969,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,25,5,1,1,1,53
65569,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,5,3,1,0,45
69402,Sales & Marketing,region_1,Bachelor's,m,other,1,30,,1,1,0,49
17791,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,30,4,5,0,0,48
65318,Sales & Marketing,region_31,Bachelor's,f,other,1,35,4,9,0,0,49
28821,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,5,5,1,0,47
73292,Sales & Marketing,region_7,Bachelor's,f,sourcing,1,28,,1,0,0,51
53713,Sales & Marketing,region_22,Bachelor's,f,other,1,27,1,3,0,0,47
25655,Sales & Marketing,region_7,Bachelor's,m,other,1,37,3,8,0,0,46
8941,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,2,3,0,0,48
71042,Sales & Marketing,region_13,Bachelor's,m,other,2,34,1,3,0,0,52
58775,Sales & Marketing,region_23,Bachelor's,m,other,2,29,3,3,0,0,50
237,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,29,5,5,0,0,48
21971,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,36,5,7,0,0,50
14776,Sales & Marketing,region_7,Bachelor's,f,other,2,34,1,4,1,1,44
63272,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,3,6,0,0,45
74737,Sales & Marketing,region_7,Bachelor's,m,other,1,29,3,4,0,1,95
71165,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,34,2,7,0,0,46
48685,Sales & Marketing,region_29,Bachelor's,f,other,2,26,,1,0,0,51
24468,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,35,4,7,0,0,51
66459,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,30,3,4,0,0,50
73226,Sales & Marketing,region_26,Bachelor's,m,other,1,41,1,5,0,0,48
6257,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,2,2,0,0,54
47562,Sales & Marketing,region_30,Bachelor's,m,sourcing,1,25,1,2,0,0,51
37756,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,3,5,0,0,50
76251,Sales & Marketing,region_2,Bachelor's,m,other,5,35,2,6,0,0,49
60934,Sales & Marketing,region_7,Bachelor's,m,other,1,30,2,4,0,0,46
77747,Sales & Marketing,region_29,Bachelor's,m,other,1,37,2,4,1,0,46
72120,Sales & Marketing,region_31,Bachelor's,m,other,1,32,2,3,1,0,50
34157,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,40,5,6,0,0,53
55685,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,29,3,6,1,0,49
73697,Sales & Marketing,region_10,Bachelor's,m,other,1,29,3,2,0,0,51
42328,Sales & Marketing,region_2,Bachelor's,f,other,1,30,4,9,0,0,50
14963,Sales & Marketing,region_26,Bachelor's,m,other,2,34,5,7,1,0,50
45915,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,1,5,0,0,47
29159,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,31,3,7,0,0,49
15368,Sales & Marketing,region_31,Bachelor's,m,other,1,25,2,4,0,0,53
47815,Sales & Marketing,region_13,Bachelor's,m,other,1,43,2,11,0,0,51
25845,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,45,4,3,1,0,52
24226,Sales & Marketing,region_24,Bachelor's,m,other,1,28,2,5,1,0,51
33139,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,2,2,0,0,61
31210,Sales & Marketing,region_31,Bachelor's,f,other,1,41,3,7,0,0,48
77271,Sales & Marketing,region_12,Bachelor's,f,sourcing,1,27,,1,1,0,49
45621,Sales & Marketing,region_7,Bachelor's,f,other,2,24,,1,1,0,50
60145,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,43,5,5,0,0,48
4724,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,29,5,5,0,0,61
46496,Sales & Marketing,region_16,Bachelor's,m,other,3,36,1,7,0,0,48
44047,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,28,4,5,0,0,53
64258,Sales & Marketing,region_12,Bachelor's,f,other,2,31,1,2,0,0,47
58236,Sales & Marketing,region_15,Bachelor's,m,other,1,42,3,12,0,0,53
62171,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,45,5,12,0,0,50
